time,bid,ask,last,volume,time_msc,flags,volume_real
1737189249,103085.72,103087.12,0.0,0,1737189249364,6,0.0
1737189249,103082.45,103083.85,0.0,0,1737189249416,6,0.0
1737189249,103071.46,103072.86,0.0,0,1737189249466,6,0.0
1737189249,103064.92,103066.32,0.0,0,1737189249518,6,0.0
1737189249,103064.99,103066.39,0.0,0,1737189249628,6,0.0
1737189249,103068.09,103069.49,0.0,0,1737189249749,6,0.0
1737189249,103065.14,103066.54,0.0,0,1737189249859,6,0.0
1737189249,103070.73,103072.13,0.0,0,1737189249960,6,0.0
1737189250,103067.53,103068.93,0.0,0,1737189250020,6,0.0
1737189250,103069.52,103070.92,0.0,0,1737189250122,6,0.0
1737189250,103065.06,103066.46,0.0,0,1737189250178,6,0.0
1737189250,103052.74,103054.14,0.0,0,1737189250230,6,0.0
1737189250,103066.15,103067.55,0.0,0,1737189250494,6,0.0
1737189250,103067.04,103068.44,0.0,0,1737189250602,6,0.0
1737189250,103067.03,103068.43,0.0,0,1737189250728,6,0.0
1737189251,103065.44,103066.84,0.0,0,1737189251053,6,0.0
1737189251,103065.43,103066.83,0.0,0,1737189251173,6,0.0
1737189251,103065.44,103066.84,0.0,0,1737189251306,6,0.0
1737189251,103067.04,103068.44,0.0,0,1737189251406,6,0.0
1737189251,103072.05,103073.45,0.0,0,1737189251843,6,0.0
1737189251,103072.45,103073.85,0.0,0,1737189251974,6,0.0
1737189252,103074.25,103075.65,0.0,0,1737189252089,6,0.0
1737189252,103086.56,103087.96,0.0,0,1737189252201,6,0.0
1737189252,103092.06,103093.46,0.0,0,1737189252251,6,0.0
1737189252,103092.07,103093.47,0.0,0,1737189252353,6,0.0
1737189252,103092.08,103093.48,0.0,0,1737189252456,6,0.0
1737189252,103092.07,103093.47,0.0,0,1737189252791,6,0.0
1737189252,103087.88,103089.28,0.0,0,1737189252893,6,0.0
1737189253,103086.58,103087.98,0.0,0,1737189253000,6,0.0
1737189253,103086.58,103087.98,0.0,0,1737189253000,6,0.0
1737189253,103082.99,103084.39,0.0,0,1737189253051,6,0.0
1737189253,103077.5,103078.9,0.0,0,1737189253160,6,0.0
1737189253,103077.49,103078.89,0.0,0,1737189253376,6,0.0
1737189253,103075.3,103076.7,0.0,0,1737189253482,6,0.0
1737189253,103075.85,103077.25,0.0,0,1737189253584,6,0.0
1737189253,103075.3,103076.7,0.0,0,1737189253691,6,0.0
1737189253,103072.1,103073.5,0.0,0,1737189253805,6,0.0
1737189254,103075.1,103076.5,0.0,0,1737189254262,6,0.0
1737189254,103076.32,103077.72,0.0,0,1737189254374,6,0.0
1737189254,103081.66,103083.06,0.0,0,1737189254490,6,0.0
1737189254,103080.13,103081.53,0.0,0,1737189254602,6,0.0
1737189254,103085.01,103086.41,0.0,0,1737189254718,6,0.0
1737189254,103086.63,103088.03,0.0,0,1737189254827,6,0.0
1737189254,103084.58,103085.98,0.0,0,1737189254961,6,0.0
1737189255,103082.31,103083.71,0.0,0,1737189255062,6,0.0
1737189255,103079.77,103081.17,0.0,0,1737189255179,6,0.0
1737189255,103081.89,103083.29,0.0,0,1737189255306,6,0.0
1737189255,103075.11,103076.51,0.0,0,1737189255407,6,0.0
1737189255,103077.19,103078.59,0.0,0,1737189255628,6,0.0
1737189255,103076.28,103077.68,0.0,0,1737189255736,6,0.0
1737189255,103074.34,103075.74,0.0,0,1737189255787,6,0.0
1737189255,103072.12,103073.52,0.0,0,1737189255888,6,0.0
1737189256,103075.12,103076.52,0.0,0,1737189256073,6,0.0
1737189256,103075.22,103076.62,0.0,0,1737189256197,6,0.0
1737189256,103072.13,103073.53,0.0,0,1737189256506,6,0.0
1737189256,103072.14,103073.54,0.0,0,1737189256971,6,0.0
1737189257,103067.15,103068.55,0.0,0,1737189257071,6,0.0
1737189257,103067.16,103068.56,0.0,0,1737189257531,6,0.0
1737189257,103067.17,103068.57,0.0,0,1737189257924,6,0.0
1737189258,103075.38,103076.78,0.0,0,1737189258154,6,0.0
1737189258,103072.28,103073.68,0.0,0,1737189258802,6,0.0
1737189258,103069.4,103070.8,0.0,0,1737189258876,6,0.0
1737189259,103069.41,103070.81,0.0,0,1737189259007,6,0.0
1737189259,103067.31,103068.71,0.0,0,1737189259115,6,0.0
1737189259,103067.32,103068.72,0.0,0,1737189259917,6,0.0
1737189260,103067.22,103068.62,0.0,0,1737189260136,6,0.0
1737189260,103066.32,103067.72,0.0,0,1737189260349,6,0.0
1737189260,103077.22,103078.62,0.0,0,1737189260569,6,0.0
1737189260,103077.73,103079.13,0.0,0,1737189260670,6,0.0
1737189260,103077.74,103079.14,0.0,0,1737189260824,6,0.0
1737189261,103070.96,103072.36,0.0,0,1737189261644,6,0.0
1737189261,103062.88,103064.28,0.0,0,1737189261695,6,0.0
1737189261,103062.87,103064.27,0.0,0,1737189261799,6,0.0
1737189261,103062.88,103064.28,0.0,0,1737189261985,6,0.0
1737189262,103058.98,103060.38,0.0,0,1737189262036,6,0.0
1737189262,103050.26,103051.66,0.0,0,1737189262138,6,0.0
1737189262,103048.09,103049.49,0.0,0,1737189262238,6,0.0
1737189262,103047.89,103049.29,0.0,0,1737189262455,6,0.0
1737189262,103047.9,103049.3,0.0,0,1737189262726,6,0.0
1737189263,103047.91,103049.31,0.0,0,1737189263255,6,0.0
1737189263,103047.92,103049.32,0.0,0,1737189263613,6,0.0
1737189264,103047.93,103049.33,0.0,0,1737189264083,6,0.0
1737189264,103047.94,103049.34,0.0,0,1737189264318,6,0.0
1737189264,103032.49,103033.89,0.0,0,1737189264371,6,0.0
1737189264,103030.49,103031.89,0.0,0,1737189264472,6,0.0
1737189264,103030.5,103031.9,0.0,0,1737189264994,6,0.0
1737189265,103030.51,103031.91,0.0,0,1737189265487,6,0.0
1737189265,103029.91,103031.31,0.0,0,1737189265637,6,0.0
1737189265,103027.41,103028.81,0.0,0,1737189265743,6,0.0
1737189265,103021.31,103022.71,0.0,0,1737189265845,6,0.0
1737189265,103019.81,103021.21,0.0,0,1737189265963,6,0.0
1737189266,103019.82,103021.22,0.0,0,1737189266249,6,0.0
1737189266,103019.73,103021.13,0.0,0,1737189266671,6,0.0
1737189267,103014.44,103015.84,0.0,0,1737189267013,6,0.0
1737189267,103014.45,103015.85,0.0,0,1737189267178,6,0.0
1737189267,103013.35,103014.75,0.0,0,1737189267402,6,0.0
1737189267,103009.75,103011.15,0.0,0,1737189267465,6,0.0
1737189267,103008.16,103009.56,0.0,0,1737189267571,6,0.0
1737189267,103008.17,103009.57,0.0,0,1737189267916,6,0.0
1737189269,103009.79,103011.19,0.0,0,1737189269027,6,0.0
1737189269,103009.8,103011.2,0.0,0,1737189269141,6,0.0
1737189269,103009.81,103011.21,0.0,0,1737189269504,6,0.0
1737189269,103010.81,103012.21,0.0,0,1737189269616,6,0.0
1737189269,103010.82,103012.22,0.0,0,1737189269750,6,0.0
1737189270,103010.83,103012.23,0.0,0,1737189270143,6,0.0
1737189270,103010.84,103012.24,0.0,0,1737189270511,6,0.0
1737189270,103010.85,103012.25,0.0,0,1737189270854,6,0.0
1737189271,103014.76,103016.16,0.0,0,1737189271082,6,0.0
1737189271,103019.86,103021.26,0.0,0,1737189271132,6,0.0
1737189271,103021.16,103022.56,0.0,0,1737189271234,6,0.0
1737189271,103024.66,103026.06,0.0,0,1737189271387,6,0.0
1737189271,103024.67,103026.07,0.0,0,1737189271633,6,0.0
1737189272,103024.68,103026.08,0.0,0,1737189272353,6,0.0
1737189272,103041.05,103042.45,0.0,0,1737189272473,6,0.0
1737189273,103035.87,103037.27,0.0,0,1737189273378,6,0.0
1737189273,103035.88,103037.28,0.0,0,1737189273815,6,0.0
1737189273,103042.41,103043.81,0.0,0,1737189273867,6,0.0
1737189274,103040.83,103042.23,0.0,0,1737189274033,6,0.0
1737189274,103050.15,103051.55,0.0,0,1737189274167,6,0.0
1737189274,103048.08,103049.48,0.0,0,1737189274282,6,0.0
1737189274,103050.78,103052.18,0.0,0,1737189274389,6,0.0
1737189274,103045.49,103046.89,0.0,0,1737189274447,6,0.0
1737189274,103041.91,103043.31,0.0,0,1737189274497,6,0.0
1737189274,103037.72,103039.12,0.0,0,1737189274551,6,0.0
1737189274,103035.31,103036.71,0.0,0,1737189274604,6,0.0
1737189274,103030.64,103032.04,0.0,0,1737189274742,6,0.0
1737189274,103025.12,103026.52,0.0,0,1737189274885,6,0.0
1737189275,103025.59,103026.99,0.0,0,1737189275030,6,0.0
1737189275,103025.14,103026.54,0.0,0,1737189275186,6,0.0
1737189275,103025.15,103026.55,0.0,0,1737189275576,6,0.0
1737189275,103025.16,103026.56,0.0,0,1737189275812,6,0.0
1737189276,103025.17,103026.57,0.0,0,1737189276160,6,0.0
1737189276,103025.18,103026.58,0.0,0,1737189276430,6,0.0
1737189276,103025.19,103026.59,0.0,0,1737189276899,6,0.0
1737189277,103025.2,103026.6,0.0,0,1737189277436,6,0.0
1737189277,103024.91,103026.31,0.0,0,1737189277977,6,0.0
1737189278,103024.92,103026.32,0.0,0,1737189278325,6,0.0
1737189278,103024.93,103026.33,0.0,0,1737189278662,6,0.0
1737189279,103024.94,103026.34,0.0,0,1737189279095,6,0.0
1737189279,103022.04,103023.44,0.0,0,1737189279320,6,0.0
1737189279,103022.05,103023.45,0.0,0,1737189279421,6,0.0
1737189279,103015.28,103016.68,0.0,0,1737189279535,6,0.0
1737189279,103015.29,103016.69,0.0,0,1737189279978,6,0.0
1737189280,103015.3,103016.7,0.0,0,1737189280345,6,0.0
1737189280,103010.22,103011.62,0.0,0,1737189280725,6,0.0
1737189281,103010.23,103011.63,0.0,0,1737189281098,6,0.0
1737189281,103010.24,103011.64,0.0,0,1737189281678,6,0.0
1737189282,103010.25,103011.65,0.0,0,1737189282128,6,0.0
1737189282,103010.26,103011.66,0.0,0,1737189282515,6,0.0
1737189283,103010.27,103011.67,0.0,0,1737189283141,6,0.0
1737189283,103010.28,103011.68,0.0,0,1737189283643,6,0.0
1737189284,103010.29,103011.69,0.0,0,1737189284238,6,0.0
1737189284,103010.3,103011.7,0.0,0,1737189284868,6,0.0
1737189285,103010.31,103011.71,0.0,0,1737189285380,6,0.0
1737189285,103008.52,103009.92,0.0,0,1737189285907,6,0.0
1737189286,103006.28,103007.68,0.0,0,1737189286011,6,0.0
1737189286,103004.08,103005.48,0.0,0,1737189286134,6,0.0
1737189286,102996.86,102998.26,0.0,0,1737189286186,6,0.0
1737189286,102990.97,102992.37,0.0,0,1737189286391,6,0.0
1737189286,102990.87,102992.27,0.0,0,1737189286523,6,0.0
1737189286,102986.98,102988.38,0.0,0,1737189286574,6,0.0
1737189287,102986.99,102988.39,0.0,0,1737189287062,6,0.0
1737189287,102987.25,102988.65,0.0,0,1737189287552,6,0.0
1737189287,102990.9,102992.3,0.0,0,1737189287625,6,0.0
1737189287,102991.1,102992.5,0.0,0,1737189287728,6,0.0
1737189288,102991.11,102992.51,0.0,0,1737189288000,6,0.0
1737189288,102991.11,102992.51,0.0,0,1737189288000,6,0.0
1737189288,102991.12,102992.52,0.0,0,1737189288575,6,0.0
1737189289,102991.13,102992.53,0.0,0,1737189289132,6,0.0
1737189289,102991.14,102992.54,0.0,0,1737189289862,6,0.0
1737189290,102991.15,102992.55,0.0,0,1737189290428,6,0.0
1737189290,102991.16,102992.56,0.0,0,1737189290963,6,0.0
1737189291,102991.17,102992.57,0.0,0,1737189291428,6,0.0
1737189292,102991.18,102992.58,0.0,0,1737189292038,6,0.0
1737189292,102991.19,102992.59,0.0,0,1737189292539,6,0.0
1737189292,102991.2,102992.6,0.0,0,1737189292985,6,0.0
1737189293,102991.21,102992.61,0.0,0,1737189293383,6,0.0
1737189293,102991.22,102992.62,0.0,0,1737189293805,6,0.0
1737189294,102991.23,102992.63,0.0,0,1737189294286,6,0.0
1737189294,102988.74,102990.14,0.0,0,1737189294393,6,0.0
1737189294,102987.25,102988.65,0.0,0,1737189294779,6,0.0
1737189294,102984.06,102985.46,0.0,0,1737189294991,6,0.0
1737189295,102979.67,102981.07,0.0,0,1737189295654,6,0.0
1737189295,102979.58,102980.98,0.0,0,1737189295784,6,0.0
1737189296,102975.89,102977.29,0.0,0,1737189296252,6,0.0
1737189296,102974.19,102975.59,0.0,0,1737189296357,6,0.0
1737189296,102974.2,102975.6,0.0,0,1737189296629,6,0.0
1737189297,102974.21,102975.61,0.0,0,1737189297195,6,0.0
1737189297,102974.22,102975.62,0.0,0,1737189297845,6,0.0
1737189298,102974.23,102975.63,0.0,0,1737189298423,6,0.0
1737189298,102974.24,102975.64,0.0,0,1737189298987,6,0.0
1737189299,102974.25,102975.65,0.0,0,1737189299837,6,0.0
1737189300,102974.25,102975.65,0.0,0,1737189300074,2,0.0
1737189300,102974.26,102975.66,0.0,0,1737189300299,6,0.0
1737189300,102974.27,102975.67,0.0,0,1737189300946,6,0.0
1737189301,102972.48,102973.88,0.0,0,1737189301430,6,0.0
1737189301,102972.49,102973.89,0.0,0,1737189301602,6,0.0
1737189301,102969.59,102970.99,0.0,0,1737189301908,6,0.0
1737189302,102969.2,102970.6,0.0,0,1737189302012,6,0.0
1737189302,103038.12,103041.06,0.0,0,1737189302118,6,0.0
1737189302,103048.02,103050.82,0.0,0,1737189302221,6,0.0
1737189302,103047.25,103049.91,0.0,0,1737189302326,6,0.0
1737189302,103052.84,103055.45,0.0,0,1737189302379,6,0.0
1737189302,103052.03,103054.53,0.0,0,1737189302487,6,0.0
1737189302,103054.37,103056.78,0.0,0,1737189302619,6,0.0
1737189302,103058.48,103060.82,0.0,0,1737189302721,6,0.0
1737189302,103066.15,103068.41,0.0,0,1737189302841,6,0.0
1737189302,103068.13,103070.36,0.0,0,1737189302977,6,0.0
1737189303,103068.18,103070.37,0.0,0,1737189303080,6,0.0
1737189303,103068.67,103070.77,0.0,0,1737189303193,6,0.0
1737189303,103069.72,103071.73,0.0,0,1737189303327,6,0.0
1737189303,103070.8,103072.67,0.0,0,1737189303428,6,0.0
1737189303,103070.84,103072.65,0.0,0,1737189303546,6,0.0
1737189303,103070.87,103072.63,0.0,0,1737189303659,6,0.0
1737189303,103070.89,103072.61,0.0,0,1737189303789,6,0.0
1737189303,103070.91,103072.59,0.0,0,1737189303927,6,0.0
1737189304,103070.93,103072.58,0.0,0,1737189304039,6,0.0
1737189304,103070.95,103072.57,0.0,0,1737189304144,6,0.0
1737189304,103070.99,103072.55,0.0,0,1737189304252,6,0.0
1737189304,103069.24,103070.73,0.0,0,1737189304353,6,0.0
1737189304,103064.74,103066.19,0.0,0,1737189304403,6,0.0
1737189304,103064.61,103066.01,0.0,0,1737189304536,6,0.0
1737189304,103064.6,103066.0,0.0,0,1737189304646,6,0.0
1737189304,103064.59,103065.99,0.0,0,1737189304911,6,0.0
1737189305,103062.9,103064.3,0.0,0,1737189305029,6,0.0
1737189305,103057.5,103058.9,0.0,0,1737189305079,6,0.0
1737189305,103057.48,103058.88,0.0,0,1737189305183,6,0.0
1737189305,103056.38,103057.78,0.0,0,1737189305305,6,0.0
1737189305,103056.39,103057.79,0.0,0,1737189305907,6,0.0
1737189306,103055.29,103056.69,0.0,0,1737189306007,6,0.0
1737189306,103055.3,103056.7,0.0,0,1737189306257,6,0.0
1737189306,103055.31,103056.71,0.0,0,1737189306942,6,0.0
1737189307,103055.32,103056.72,0.0,0,1737189307370,6,0.0
1737189307,103055.43,103056.83,0.0,0,1737189307608,6,0.0
1737189307,103055.44,103056.84,0.0,0,1737189307847,6,0.0
1737189308,103057.71,103059.11,0.0,0,1737189308053,6,0.0
1737189308,103057.86,103059.26,0.0,0,1737189308185,6,0.0
1737189308,103057.87,103059.27,0.0,0,1737189308307,6,0.0
1737189308,103057.88,103059.28,0.0,0,1737189308784,6,0.0
1737189309,103056.48,103057.88,0.0,0,1737189309000,6,0.0
1737189309,103056.48,103057.88,0.0,0,1737189309000,6,0.0
1737189309,103056.49,103057.89,0.0,0,1737189309118,6,0.0
1737189309,103049.61,103051.01,0.0,0,1737189309169,6,0.0
1737189309,103044.41,103045.81,0.0,0,1737189309382,6,0.0
1737189309,103044.42,103045.82,0.0,0,1737189309485,6,0.0
1737189309,103044.43,103045.83,0.0,0,1737189309769,6,0.0
1737189309,103044.44,103045.84,0.0,0,1737189309909,6,0.0
1737189310,103044.45,103045.85,0.0,0,1737189310156,6,0.0
1737189310,103044.46,103045.86,0.0,0,1737189310385,6,0.0
1737189310,103044.47,103045.87,0.0,0,1737189310618,6,0.0
1737189310,103044.48,103045.88,0.0,0,1737189310884,6,0.0
1737189311,103044.49,103045.89,0.0,0,1737189311019,6,0.0
1737189311,103044.5,103045.9,0.0,0,1737189311246,6,0.0
1737189311,103044.51,103045.91,0.0,0,1737189311485,6,0.0
1737189311,103044.52,103045.92,0.0,0,1737189311695,6,0.0
1737189311,103044.53,103045.93,0.0,0,1737189311848,6,0.0
1737189312,103044.54,103045.94,0.0,0,1737189312087,6,0.0
1737189312,103044.55,103045.95,0.0,0,1737189312207,6,0.0
1737189312,103044.56,103045.96,0.0,0,1737189312390,6,0.0
1737189312,103044.57,103045.97,0.0,0,1737189312629,6,0.0
1737189312,103044.58,103045.98,0.0,0,1737189312772,6,0.0
1737189312,103044.59,103045.99,0.0,0,1737189312953,6,0.0
1737189314,103044.66,103046.06,0.0,0,1737189314133,6,0.0
1737189314,103044.67,103046.07,0.0,0,1737189314383,6,0.0
1737189314,103044.68,103046.08,0.0,0,1737189314558,6,0.0
1737189314,103044.69,103046.09,0.0,0,1737189314679,6,0.0
1737189314,103044.7,103046.1,0.0,0,1737189314913,6,0.0
1737189315,103044.71,103046.11,0.0,0,1737189315024,6,0.0
1737189315,103044.72,103046.12,0.0,0,1737189315151,6,0.0
1737189315,103044.73,103046.13,0.0,0,1737189315405,6,0.0
1737189315,103044.74,103046.14,0.0,0,1737189315545,6,0.0
1737189315,103044.75,103046.15,0.0,0,1737189315667,6,0.0
1737189315,103044.76,103046.16,0.0,0,1737189315805,6,0.0
1737189316,103044.77,103046.17,0.0,0,1737189316058,6,0.0
1737189316,103044.78,103046.18,0.0,0,1737189316224,6,0.0
1737189316,103044.79,103046.19,0.0,0,1737189316372,6,0.0
1737189316,103044.8,103046.2,0.0,0,1737189316491,6,0.0
1737189316,103044.81,103046.21,0.0,0,1737189316613,6,0.0
1737189316,103044.82,103046.22,0.0,0,1737189316838,6,0.0
1737189316,103044.83,103046.23,0.0,0,1737189316975,6,0.0
1737189317,103044.84,103046.24,0.0,0,1737189317119,6,0.0
1737189317,103044.85,103046.25,0.0,0,1737189317282,6,0.0
1737189317,103044.86,103046.26,0.0,0,1737189317550,6,0.0
1737189317,103044.87,103046.27,0.0,0,1737189317656,6,0.0
1737189317,103044.88,103046.28,0.0,0,1737189317861,6,0.0
1737189317,103044.89,103046.29,0.0,0,1737189317980,6,0.0
1737189318,103044.9,103046.3,0.0,0,1737189318153,6,0.0
1737189318,103044.91,103046.31,0.0,0,1737189318327,6,0.0
1737189318,103044.92,103046.32,0.0,0,1737189318565,6,0.0
1737189318,103042.84,103044.24,0.0,0,1737189318813,6,0.0
1737189318,103042.85,103044.25,0.0,0,1737189318932,6,0.0
1737189319,103042.86,103044.26,0.0,0,1737189319080,6,0.0
1737189319,103042.87,103044.27,0.0,0,1737189319213,6,0.0
1737189319,103042.88,103044.28,0.0,0,1737189319429,6,0.0
1737189319,103042.89,103044.29,0.0,0,1737189319607,6,0.0
1737189319,103042.9,103044.3,0.0,0,1737189319861,6,0.0
1737189320,103042.91,103044.31,0.0,0,1737189320116,6,0.0
1737189320,103042.92,103044.32,0.0,0,1737189320231,6,0.0
1737189320,103042.93,103044.33,0.0,0,1737189320498,6,0.0
1737189320,103042.94,103044.34,0.0,0,1737189320731,6,0.0
1737189320,103042.95,103044.35,0.0,0,1737189320928,6,0.0
1737189321,103042.96,103044.36,0.0,0,1737189321169,6,0.0
1737189321,103042.97,103044.37,0.0,0,1737189321443,6,0.0
1737189321,103042.98,103044.38,0.0,0,1737189321567,6,0.0
1737189321,103039.91,103041.31,0.0,0,1737189321834,6,0.0
1737189321,103039.92,103041.32,0.0,0,1737189321941,6,0.0
1737189322,103039.72,103041.12,0.0,0,1737189322049,6,0.0
1737189322,103039.73,103041.13,0.0,0,1737189322167,6,0.0
1737189322,103039.74,103041.14,0.0,0,1737189322400,6,0.0
1737189322,103039.75,103041.15,0.0,0,1737189322615,6,0.0
1737189322,103039.76,103041.16,0.0,0,1737189322830,6,0.0
1737189323,103039.77,103041.17,0.0,0,1737189323053,6,0.0
1737189323,103039.78,103041.18,0.0,0,1737189323264,6,0.0
1737189323,103039.79,103041.19,0.0,0,1737189323495,6,0.0
1737189323,103039.8,103041.2,0.0,0,1737189323816,6,0.0
1737189324,103039.81,103041.21,0.0,0,1737189324081,6,0.0
1737189324,103039.82,103041.22,0.0,0,1737189324185,6,0.0
1737189324,103039.83,103041.23,0.0,0,1737189324472,6,0.0
1737189324,103039.84,103041.24,0.0,0,1737189324674,6,0.0
1737189324,103039.85,103041.25,0.0,0,1737189324917,6,0.0
1737189325,103039.86,103041.26,0.0,0,1737189325166,6,0.0
1737189325,103039.87,103041.27,0.0,0,1737189325432,6,0.0
1737189325,103039.88,103041.28,0.0,0,1737189325800,6,0.0
1737189326,103039.89,103041.29,0.0,0,1737189326156,6,0.0
1737189326,103039.9,103041.3,0.0,0,1737189326382,6,0.0
1737189326,103039.91,103041.31,0.0,0,1737189326762,6,0.0
1737189327,103039.92,103041.32,0.0,0,1737189327158,6,0.0
1737189327,103039.93,103041.33,0.0,0,1737189327490,6,0.0
1737189327,103039.94,103041.34,0.0,0,1737189327769,6,0.0
1737189327,103039.95,103041.35,0.0,0,1737189327932,6,0.0
1737189328,103039.96,103041.36,0.0,0,1737189328249,6,0.0
1737189328,103039.97,103041.37,0.0,0,1737189328512,6,0.0
1737189328,103039.98,103041.38,0.0,0,1737189328625,6,0.0
1737189328,103039.99,103041.39,0.0,0,1737189328936,6,0.0
1737189329,103040.0,103041.4,0.0,0,1737189329070,6,0.0
1737189329,103040.01,103041.41,0.0,0,1737189329316,6,0.0
1737189329,103040.02,103041.42,0.0,0,1737189329530,6,0.0
1737189329,103040.03,103041.43,0.0,0,1737189329640,6,0.0
1737189329,103040.04,103041.44,0.0,0,1737189329859,6,0.0
1737189330,103040.05,103041.45,0.0,0,1737189330096,6,0.0
1737189330,103040.06,103041.46,0.0,0,1737189330335,6,0.0
1737189330,103040.07,103041.47,0.0,0,1737189330478,6,0.0
1737189330,103040.08,103041.48,0.0,0,1737189330701,6,0.0
1737189330,103040.09,103041.49,0.0,0,1737189330991,6,0.0
1737189331,103040.1,103041.5,0.0,0,1737189331141,6,0.0
1737189331,103040.11,103041.51,0.0,0,1737189331357,6,0.0
1737189331,103040.12,103041.52,0.0,0,1737189331637,6,0.0
1737189331,103040.13,103041.53,0.0,0,1737189331884,6,0.0
1737189332,103040.14,103041.54,0.0,0,1737189332180,6,0.0
1737189332,103040.15,103041.55,0.0,0,1737189332440,6,0.0
1737189332,103040.16,103041.56,0.0,0,1737189332657,6,0.0
1737189332,103040.17,103041.57,0.0,0,1737189332877,6,0.0
1737189333,103040.18,103041.58,0.0,0,1737189333366,6,0.0
1737189333,103040.19,103041.59,0.0,0,1737189333640,6,0.0
1737189333,103040.2,103041.6,0.0,0,1737189333884,6,0.0
1737189334,103040.21,103041.61,0.0,0,1737189334142,6,0.0
1737189334,103040.22,103041.62,0.0,0,1737189334667,6,0.0
1737189334,103040.23,103041.63,0.0,0,1737189334774,6,0.0
1737189335,103040.24,103041.64,0.0,0,1737189335010,6,0.0
1737189335,103040.25,103041.65,0.0,0,1737189335271,6,0.0
1737189335,103040.26,103041.66,0.0,0,1737189335537,6,0.0
1737189335,103040.27,103041.67,0.0,0,1737189335650,6,0.0
1737189335,103040.28,103041.68,0.0,0,1737189335873,6,0.0
1737189336,103040.29,103041.69,0.0,0,1737189336134,6,0.0
1737189336,103040.3,103041.7,0.0,0,1737189336268,6,0.0
1737189336,103040.31,103041.71,0.0,0,1737189336504,6,0.0
1737189336,103040.32,103041.72,0.0,0,1737189336655,6,0.0
1737189336,103061.68,103063.08,0.0,0,1737189336948,6,0.0
1737189337,103065.68,103067.08,0.0,0,1737189337004,6,0.0
1737189337,103066.27,103067.67,0.0,0,1737189337109,6,0.0
1737189337,103066.26,103067.66,0.0,0,1737189337212,6,0.0
1737189337,103066.25,103067.65,0.0,0,1737189337322,6,0.0
1737189338,103066.26,103067.66,0.0,0,1737189338974,6,0.0
